yardId,railId,coordinates
westColtonYard,210139756,"34.0664789,-117.3871441,34.0664801,-117.3873179,34.0664923,-117.3878544,34.066504,-117.3883536,34.0666696,-117.378584,34.066673,-117.3784067,34.0666842,-117.3782684,34.0667052,-117.3781119,34.0669687,-117.3767918,34.0670021,-117.3765188"
westColtonYard,210139835,"34.0668813,-117.3782493,34.0669098,-117.3780239,34.0670864,-117.3536531,34.0674896,-117.3557084,34.0675216,-117.355899,34.067542,-117.3560928,34.067635,-117.3735484,34.0676849,-117.3733407,34.0677492,-117.3731158,34.0677937,-117.3729158,34.067826,-117.372613,34.0678339,-117.3722701,34.0678439,-117.3717161,34.0678505,-117.3714097,34.0679594,-117.3601294,34.0680014,-117.3606075,34.0680237,-117.3609847,34.0680459,-117.3615413,34.0680547,-117.3620734"
westColtonYard,210139836,"34.0668615,-117.3788928,34.0669108,-117.3783449,34.0669616,-117.3780352,34.0670006,-117.3778105,34.0670365,-117.3776543,34.067105,-117.3773805,34.0671758,-117.3770866,34.0672417,-117.3768095,34.0673136,-117.3765142,34.0673822,-117.3762414,34.0674501,-117.3759541,34.0675187,-117.375664,34.0675911,-117.3753794,34.0676579,-117.3750935,34.0677204,-117.3748282,34.0677626,-117.3745916,34.0677782,-117.3743782,34.0677884,-117.3741699,34.067826,-117.372613"
westColtonYard,210139925,"34.0670296,-117.3533841,34.0671713,-117.3538618,34.0672167,-117.3540601,34.0673073,-117.3545192,34.067357,-117.3874198,34.0674527,-117.3871279,34.0674874,-117.3554315,34.0675028,-117.3869533,34.0675356,-117.3867938,34.0675451,-117.3557745,34.0675521,-117.3865165,34.0675918,-117.3560832,34.0677272,-117.3787584,34.0677376,-117.3780195,34.0677499,-117.3776076,34.0677568,-117.3771919,34.0677674,-117.3767728,34.0677776,-117.3763582,34.0677867,-117.3759385,34.0678008,-117.3754219,34.0678171,-117.3748862,34.0678299,-117.3743522,34.0678523,-117.3734728,34.0678559,-117.3732909,34.0678672,-117.3725946,34.0678752,-117.3724336,34.0679961,-117.3600956,34.0680472,-117.3607098,34.0680761,-117.361155,34.0680894,-117.3615144,34.0680961,-117.3617961,34.0680983,-117.3623915"
westColtonYard,210139987,"34.067575,-117.3916331,34.0675794,-117.3913837,34.0675948,-117.3921818,34.0676118,-117.389857,34.0676216,-117.3929223,34.0676296,-117.3891718,34.0676366,-117.3933373,34.0676375,-117.3937575,34.067696,-117.3863664,34.0677005,-117.3861684,34.067945,-117.3754393,34.0680293,-117.3718508,34.068036,-117.3713745,34.0680493,-117.3711357,34.0680724,-117.3708864,34.0680882,-117.3707592,34.0681408,-117.3703619"
westColtonYard,210139988,"34.0671713,-117.3538618,34.0673097,-117.3543336,34.0674504,-117.3548016,34.0675897,-117.3552743,34.0676961,-117.3556191,34.0677361,-117.3557987,34.0677806,-117.3561017,34.06813,-117.3706811,34.0681316,-117.3710041,34.0681371,-117.3711968,34.0681408,-117.3703619,34.0681416,-117.3688489,34.0681435,-117.3686331,34.0681505,-117.3717065,34.068153,-117.3697994,34.0681554,-117.3690909,34.0681604,-117.3691777,34.0681638,-117.3693441,34.068201,-117.3602412,34.068226,-117.3605414,34.0682524,-117.36094,34.0682683,-117.361242,34.068276,-117.361729,34.0682838,-117.362461"
westColtonYard,210139997,"34.067329,-117.3876559,34.0675103,-117.3872442,34.067581,-117.3870779,34.0676285,-117.3869153,34.0676577,-117.3867691,34.0676804,-117.3865739,34.067696,-117.3863664"
westColtonYard,210140088,"34.0666149,-117.389881,34.0666176,-117.3895959,34.0666244,-117.3899942,34.0666354,-117.3894266,34.0666424,-117.3901741,34.0666792,-117.3892171,34.0667684,-117.388942,34.0668466,-117.3887645,34.0670968,-117.3881907,34.0673097,-117.3543336,34.067329,-117.3876559,34.0673587,-117.3545304,34.0673935,-117.3874881,34.0674546,-117.3873077,34.0674939,-117.3871564,34.0675406,-117.3554687,34.0675529,-117.3868961,34.0675741,-117.3867801,34.0675886,-117.3866317,34.0675984,-117.3557906,34.0675985,-117.3864576,34.0676339,-117.3560454,34.0676423,-117.3845517,34.0678971,-117.3734741,34.0678982,-117.3732957,34.0679179,-117.3725957,34.0679205,-117.3724402,34.068063,-117.3602028,34.0681115,-117.3607875,34.0681248,-117.3611409,34.0681338,-117.36156,34.0681405,-117.3619007,34.0681427,-117.3622628"
westColtonYard,210140409,"34.0675897,-117.3552743,34.0676372,-117.3554672,34.0676761,-117.3556619,34.0677259,-117.3560254,34.0680977,-117.3688923,34.0680994,-117.368665,34.068111,-117.3691101,34.0681459,-117.3695762,34.0681501,-117.360184,34.068153,-117.3697994,34.0681826,-117.360542,34.0682248,-117.3612427,34.0682361,-117.3617102,34.0682393,-117.3620275,34.0682394,-117.362392"
westColtonYard,210140410,"34.0674504,-117.3548016,34.0674546,-117.3873077,34.0674941,-117.3549822,34.0675522,-117.3870112,34.067616,-117.3867511,34.0676163,-117.3555978,34.0676363,-117.3865826,34.0676497,-117.3863759,34.0676705,-117.3854564,34.067675,-117.3852598,34.0676763,-117.3560102,34.0679135,-117.3747575,34.0679263,-117.3741793,34.0679846,-117.3717254,34.067987,-117.3715608,34.0681027,-117.3601986,34.0681295,-117.3605512,34.0681651,-117.3612492,34.0681806,-117.3614959,34.0681851,-117.3621718,34.0681873,-117.3618768,34.0681928,-117.3623939"
westColtonYard,210142133,"34.0665999,-117.3894452,34.0666,-117.3895835,34.06661,-117.3893121,34.0666149,-117.389881,34.0666345,-117.3891706,34.0667409,-117.3864445,34.0667454,-117.3866901,34.0667646,-117.3870905,34.0667661,-117.3883024,34.0667808,-117.3881245,34.0667813,-117.3875423,34.0667921,-117.3877599,34.0667932,-117.3879502,34.0669187,-117.3786202,34.0669334,-117.3782819,34.0669616,-117.3780352"
westColtonYard,210142401,"34.0667813,-117.3875423,34.0667899,-117.3873107,34.066811,-117.3867229,34.0669974,-117.3785649,34.0670164,-117.3783051,34.0671278,-117.3773379,34.0671758,-117.3770866"
westColtonYard,210142403,"34.0668119,-117.3875249,34.0668519,-117.387169,34.0668821,-117.3868817,34.0668862,-117.3867164,34.0670697,-117.3787262,34.0670764,-117.378553,34.0671021,-117.3782406,34.0672678,-117.3767497,34.0673136,-117.3765142"
westColtonYard,210142405,"34.0667932,-117.3879502,34.0668119,-117.3875249,34.0668499,-117.3866871,34.0670344,-117.3786133,34.067043,-117.3784446,34.0670586,-117.3782461,34.0670964,-117.3778974,34.0671965,-117.3770667,34.0672417,-117.3768095"
westColtonYard,210142406,"34.0667646,-117.3870905,34.0667649,-117.3868763,34.0667744,-117.3866784,34.0669601,-117.378517,34.0669687,-117.3782839,34.0669953,-117.378054,34.0670655,-117.3776028,34.067105,-117.3773805"
westColtonYard,210143104,"34.066825,-117.3879285,34.0669223,-117.3874743,34.0669576,-117.3872726,34.0669897,-117.3870464,34.067001,-117.386804,34.0671897,-117.3785507,34.0672078,-117.3783142,34.0674778,-117.3759038,34.0675187,-117.375664"
westColtonYard,210143105,"34.0668749,-117.3875492,34.0669397,-117.3870916,34.0669542,-117.3869418,34.0669641,-117.3867683,34.0671554,-117.3785682,34.0671698,-117.3783046,34.067408,-117.3762112,34.0674501,-117.3759541"
westColtonYard,210143106,"34.0667661,-117.3883024,34.066825,-117.3879285,34.0668749,-117.3875492,34.0668921,-117.3873619,34.0669088,-117.3870377,34.0669288,-117.386511,34.0671101,-117.3786972,34.0671208,-117.3784339,34.0671476,-117.3781771,34.0673315,-117.3765175,34.0673822,-117.3762414"
westColtonYard,210143107,"34.0666792,-117.3892171,34.0669258,-117.3882791,34.0669687,-117.3880984,34.0670128,-117.3878438,34.0670395,-117.387636,34.0670409,-117.3867134,34.0670432,-117.3868285,34.067053,-117.3874367,34.0670577,-117.3870636,34.0670587,-117.387291,34.067222,-117.3786509,34.0672297,-117.3784982,34.0672497,-117.3782595,34.0675438,-117.3756353,34.0675911,-117.3753794"
westColtonYard,210143108,"34.0670587,-117.387291,34.0670775,-117.3868023,34.0672609,-117.3786661,34.0672654,-117.3785087,34.0672785,-117.3783293,34.0673074,-117.3781066,34.0676183,-117.3753226,34.0676579,-117.3750935"
westColtonYard,210144344,"34.067357,-117.3874198,34.0674055,-117.3872432,34.0674534,-117.3870095,34.0675017,-117.3867128,34.0675142,-117.3864323,34.0676902,-117.3786895,34.0676976,-117.378495,34.0677236,-117.3782596,34.0677376,-117.3780195"
westColtonYard,210144345,"34.0673113,-117.3874731,34.0674387,-117.3868798,34.0674633,-117.3867054,34.0674744,-117.3864818,34.0676498,-117.3786912,34.0676565,-117.3785149,34.0676721,-117.3783355,34.067734,-117.3778022,34.0677499,-117.3776076"
westColtonYard,210144346,"34.0671343,-117.3875174,34.0672686,-117.3870042,34.0673175,-117.3867976,34.0673422,-117.3866616,34.0673543,-117.3865097,34.0673623,-117.3863312,34.0675374,-117.3785605,34.0675453,-117.3784173,34.0675597,-117.3782533,34.0675826,-117.3780626,34.0677579,-117.376609,34.0677776,-117.3763582"
westColtonYard,210144347,"34.0673671,-117.3871103,34.0674291,-117.3865823,34.067437,-117.3864258,34.067611,-117.3787432,34.0676198,-117.3784954,34.0676309,-117.3783515,34.0677419,-117.3773939,34.0677568,-117.3771919"
westColtonYard,210144348,"34.0671727,-117.3871178,34.0672387,-117.3867024,34.0672642,-117.3865146,34.0672777,-117.3862695,34.0674476,-117.3787542,34.0674554,-117.3785289,34.0674666,-117.3783698,34.0674833,-117.3782126,34.0677795,-117.3756549,34.0678008,-117.3754219"
westColtonYard,210144349,"34.067077,-117.3874708,34.0671543,-117.3870062,34.0671678,-117.3868365,34.0671748,-117.3866866,34.0673563,-117.3785599,34.0673665,-117.3783406,34.0678171,-117.3745621,34.0678299,-117.3743522"
westColtonYard,210144350,"34.0670334,-117.3878895,34.0671343,-117.3875174,34.0671754,-117.3873372,34.0672983,-117.386568,34.0673109,-117.3864653,34.067321,-117.3863405,34.0673221,-117.3862702,34.0674954,-117.3785849,34.0675065,-117.3783189,34.0675287,-117.3781129,34.0677624,-117.3762351,34.0677867,-117.3759385"
westColtonYard,210144351,"34.0670968,-117.3881907,34.0672209,-117.3878384,34.0672694,-117.3876628,34.0673113,-117.3874731,34.0673671,-117.3871103,34.0673832,-117.3868502,34.0675741,-117.3786936,34.0675876,-117.378442,34.0676074,-117.3782166,34.0677488,-117.3769952,34.0677674,-117.3767728"
westColtonYard,210144352,"34.0669258,-117.3882791,34.0670334,-117.3878895,34.0670777,-117.387688,34.0671727,-117.3871178,34.0672054,-117.3868171,34.0672279,-117.3864552,34.0674042,-117.3786058,34.0674119,-117.3783883,34.0674519,-117.3780074,34.0677898,-117.3751628,34.0678171,-117.3748862"
westColtonYard,210144353,"34.0670128,-117.3878438,34.067077,-117.3874708,34.0671031,-117.387231,34.0671234,-117.3868824,34.0673108,-117.3785856,34.0673243,-117.3783824,34.0677626,-117.3745916"
westColtonYard,210145157,"34.0667476,-117.352681,34.0669277,-117.3533998"
westColtonYard,210145158,"34.0663707,-117.3499323,34.066432,-117.350374,34.0664783,-117.3508365,34.0665123,-117.3511968,34.0665695,-117.3515757"
westColtonYard,210145159,"34.065988,-117.3492043,34.0660056,-117.3483024,34.0660189,-117.3487582,34.0660198,-117.3485555"
westColtonYard,210145452,"34.0678559,-117.3732909,34.0678677,-117.3731104,34.0678875,-117.3729441,34.0679019,-117.3727889,34.0679179,-117.3725957"
westColtonYard,210145453,"34.0679205,-117.3724402,34.0679371,-117.3721973,34.0679635,-117.3719887,34.0679846,-117.3717254"
westColtonYard,210145454,"34.067987,-117.3715608,34.0680031,-117.3713416,34.0680251,-117.3711715,34.0680724,-117.3708864"
westColtonYard,210145535,"34.0678672,-117.3725946,34.0678732,-117.3727929,34.0678875,-117.3729441,34.0678964,-117.3731025,34.0678982,-117.3732957"
westColtonYard,210145536,"34.0677884,-117.3741699,34.0678105,-117.3739156,34.0678325,-117.3737097,34.0678523,-117.3734728"
westColtonYard,210145537,"34.0678439,-117.3717161,34.0678534,-117.3719608,34.0678655,-117.3721813,34.0678752,-117.3724336"
westColtonYard,210145538,"34.0678971,-117.3734741,34.0679041,-117.373707,34.0679184,-117.3739143,34.0679263,-117.3741793"
westColtonYard,210145539,"34.0679135,-117.3747575,34.0679195,-117.3749972,34.067936,-117.3752005,34.067945,-117.3754393"
westColtonYard,210145604,"34.0672843,-117.3949112,34.067335,-117.395135,34.0673813,-117.3953211,34.067426,-117.3955396"
westColtonYard,236594227,"34.0648265,-117.3852023,34.0649424,-117.384597,34.0649899,-117.3842889,34.0649972,-117.3841215,34.0651144,-117.3788054,34.0651232,-117.3785671,34.0651466,-117.3783337,34.0651788,-117.3780974,34.0652166,-117.3779271,34.0652722,-117.3777112,34.0653521,-117.3774684,34.0655134,-117.3770878,34.0659187,-117.3464728,34.0659273,-117.3460783,34.0659298,-117.3469207,34.0659386,-117.3457557,34.0659507,-117.347347,34.0659701,-117.3453056,34.0659965,-117.3478537,34.0660321,-117.3447133,34.0660607,-117.3484248,34.0660987,-117.3442707,34.06612,-117.3489175,34.0661941,-117.349387,34.0662365,-117.3435626,34.0662969,-117.3500584,34.0664538,-117.3510027,34.0665695,-117.3515757,34.066579,-117.3746297,34.0665826,-117.336071,34.0666055,-117.3517655,34.0666078,-117.3418456,34.0666656,-117.3366151,34.066672,-117.3743893,34.066703,-117.3522345,34.0667586,-117.3525289,34.066772,-117.3740817,34.0667988,-117.3408505,34.0668655,-117.3380096,34.0668697,-117.3404003,34.0668929,-117.3382382,34.0669075,-117.3400623,34.0669204,-117.33855,34.0669277,-117.3533998,34.0669386,-117.3387963,34.0669433,-117.3394933,34.0669497,-117.3391101,34.067017,-117.3538292,34.0670509,-117.3540684,34.0670667,-117.3542117,34.0670765,-117.3730477,34.0670807,-117.3544414,34.0670904,-117.3549319,34.0671028,-117.3556511,34.0671151,-117.3563395,34.0671317,-117.3566341,34.0671463,-117.3727744,34.0671985,-117.3725252,34.0672408,-117.3722328,34.0672751,-117.3718316,34.0674307,-117.359524,34.0674717,-117.3600671,34.0674907,-117.3625235,34.0674974,-117.3607267,34.0675096,-117.3612518,34.0675096,-117.3615592"
westColtonYard,429921965,"34.0666055,-117.3517655,34.0666471,-117.3520307,34.0666688,-117.3522072,34.0667113,-117.3525143"
westColtonYard,429929555,"34.0669713,-117.3681408,34.0669799,-117.3678958,34.0669841,-117.3683798,34.0670029,-117.3677048,34.0670089,-117.3685708,34.0670212,-117.367457,34.0670589,-117.3688969,34.0670998,-117.3691881,34.0671156,-117.3701496,34.0671196,-117.3694824,34.0671248,-117.3697099"
westColtonYard,429932213,"34.067113,-117.37033,34.0671187,-117.3705305,34.0671353,-117.3707949,34.0671396,-117.3710455"
westColtonYard,429932214,"34.0654731,-117.3764148,34.0656004,-117.3761435,34.0656961,-117.3759136,34.0658076,-117.3756621"
westColtonYard,429932215,"34.0635104,-117.3851697,34.0635173,-117.3868371,34.0635272,-117.3849822,34.0635448,-117.3847271,34.063556,-117.3843758"
westColtonYard,429935365,"34.0648899,-117.3862485,34.0648954,-117.3860492,34.064913,-117.3864225,34.0649614,-117.3866178,34.0649702,-117.3848733,34.0649867,-117.3845305,34.0649972,-117.3841215,34.0650154,-117.3867826,34.0650693,-117.3869155,34.0651662,-117.3871294"
westColtonYard,429935367,"34.0647933,-117.3857503,34.0647974,-117.3859907,34.0648128,-117.3862724,34.0648393,-117.3864518,34.0648932,-117.3866032,34.0649989,-117.3868132,34.0651662,-117.3871294,34.0653731,-117.387516,34.0655767,-117.3878894,34.0658695,-117.3884381"
westColtonYard,429935368,"34.0674907,-117.3625235,34.0674996,-117.3628224,34.0675249,-117.3631785,34.0675319,-117.3634592"
westColtonYard,429940075,"34.0674727,-117.3731008,34.067499,-117.3728869,34.0675199,-117.3726902,34.0675383,-117.3724785"
westColtonYard,429940077,"34.067554,-117.3722759,34.0675794,-117.3721162,34.0676201,-117.3718797,34.0677037,-117.3714931,34.0677606,-117.3712138"
westColtonYard,429942989,"34.0667605,-117.3914456,34.0668177,-117.3916605"
westColtonYard,429942990,"34.0668177,-117.3916605,34.0668606,-117.3918359"
westColtonYard,429942991,"34.0668606,-117.3918359,34.0669377,-117.3921535,34.0670077,-117.3924832"
westColtonYard,429942992,"34.0674561,-117.3978894,34.0674814,-117.3976729,34.0675056,-117.3974553,34.0675194,-117.3972778"
westColtonYard,429942995,"34.0675201,-117.3971546,34.0675414,-117.3967969,34.0675601,-117.396583,34.0675859,-117.3962321"
westColtonYard,430014867,"34.0672209,-117.3878384,34.067357,-117.3874198"
westColtonYard,430014868,"34.0676423,-117.3845517,34.0676508,-117.384824,34.0676656,-117.3850109,34.067675,-117.3852598"
westColtonYard,430014869,"34.0676705,-117.3854564,34.0676816,-117.3857794,34.067693,-117.3859154,34.0677005,-117.3861684"
westColtonYard,430052576,"34.0674135,-117.3984577,34.0674232,-117.3987434,34.0674404,-117.3990089,34.0674455,-117.3992564"
westColtonYard,430052577,"34.0673124,-117.39914,34.0673293,-117.3986583,34.0673304,-117.3988686,34.0673488,-117.3983207"
westColtonYard,430059880,"34.0670675,-117.4013108,34.0670909,-117.4010475,34.0671503,-117.4005275"
westColtonYard,430059881,"34.0669931,-117.4022709,34.0670161,-117.4019846,34.0670478,-117.4017029,34.0670639,-117.4014657"
westColtonYard,550432693,"34.0636197,-117.3815997,34.0636367,-117.3813616,34.063659,-117.3811658,34.0636745,-117.380959"
westColtonYard,614043765,"34.0657722,-117.3874947,34.0658265,-117.3876587,34.0658815,-117.3877942,34.065958,-117.3879949"
westColtonYard,614043766,"34.0658055,-117.3874939,34.065852,-117.3876554,34.065958,-117.3879949,34.0660003,-117.388116,34.0660677,-117.3883263"
westColtonYard,614043767,"34.0658055,-117.3874939,34.0658422,-117.3876983,34.0658974,-117.3878873"
westColtonYard,614043768,"34.0660995,-117.3884283,34.0661917,-117.388704,34.0663742,-117.3892353,34.0664817,-117.3895378"
westColtonYard,614043769,"34.0657722,-117.3874947,34.0658253,-117.3876855,34.0658974,-117.3878873,34.0660016,-117.3881918,34.0660995,-117.3884283"
westColtonYard,614043770,"34.0658513,-117.3875323,34.0658998,-117.3877731,34.065958,-117.3879949,34.0660016,-117.3881918"
westColtonYard,614043771,"34.0658513,-117.3875323,34.0658854,-117.3876493,34.0659786,-117.3879588"
westColtonYard,614043772,"34.0658731,-117.387428,34.0658977,-117.3876634,34.065911,-117.3877854,34.065958,-117.3879949"
westColtonYard,614043773,"34.0658731,-117.387428,34.0659104,-117.3876467,34.0659786,-117.3879588"
westColtonYard,614043774,"34.0658927,-117.3874991,34.0658932,-117.3873219,34.0658977,-117.3876634"
westColtonYard,614043775,"34.0658932,-117.3873219,34.0659137,-117.3874985,34.0659503,-117.3876822,34.0660059,-117.3879343"
westColtonYard,614043776,"34.0659786,-117.3879588,34.0660677,-117.3883263,34.0660995,-117.3884283"
westColtonYard,614043777,"34.0659311,-117.3873298,34.0659476,-117.3875722,34.0660059,-117.3879343,34.0660364,-117.3880617,34.0660904,-117.3883192"
westColtonYard,614043778,"34.06593,-117.387563,34.0659311,-117.3873298,34.065941,-117.387738,34.0659786,-117.3879588"
westColtonYard,614043779,"34.06597,-117.3873389,34.066172,-117.3783027,34.0661876,-117.378131,34.0662222,-117.3779215,34.0665159,-117.376396,34.0665908,-117.3761088"
westColtonYard,614043780,"34.06597,-117.3873389,34.0659859,-117.38754,34.0660381,-117.3879397"
westColtonYard,614043782,"34.0660077,-117.3873657,34.0660381,-117.3879397,34.0660904,-117.3883192,34.0661917,-117.388704"
westColtonYard,645052570,"34.0673844,-117.3971504,34.0674034,-117.3968766,34.0674275,-117.396679,34.0674399,-117.3965122"
